system,key,reglastwritetime,type,name,val
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc\Parameters","2018-09-15T07:34:18Z","expand_sz","ServiceDll","%SystemRoot%\System32\cbdhsvc.dll"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc\Parameters","2018-09-15T07:34:18Z","dword","ServiceDllUnloadOnStop","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc\Security","2018-09-15T07:34:18Z","binary","Security","01001480a0000000ac000000140000003000000002001c000100000002801400ff010f00010100000000000100000000020070000500000000001400fd01020001010000000000051200000000001800ff010f0001020000000000052000000020020000000014008d010200010100000000000504000000000014008d010200010100000000000506000000000014000001000001010000000000050b000000010100000000000512000000010100000000000512000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc_2245187","2023-10-06T17:37:19Z","dword","Type","0xe0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc_2245187","2023-10-06T17:37:19Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc_2245187","2023-10-06T17:37:19Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc_2245187","2023-10-06T17:37:19Z","expand_sz","ImagePath","C:\Windows\system32\svchost.exe -k ClipboardSvcGroup -p"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc_2245187","2023-10-06T17:37:19Z","sz","DisplayName","Clipboard User Service_2245187"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc_2245187","2023-10-06T17:37:19Z","binary","FailureActions","805101000000000000000000030000001400000001000000b80b000001000000b80b00000000000000000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc_2245187","2023-10-06T17:37:19Z","sz","Description","@%SystemRoot%\system32\cbdhsvc.dll,-101"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cbdhsvc_2245187\Security","2023-10-06T17:37:19Z","binary","Security","01001480a0000000ac000000140000003000000002001c000100000002801400ff010f00010100000000000100000000020070000500000000001400fd01020001010000000000051200000000001800ff010f0001020000000000052000000020020000000014008d010200010100000000000504000000000014008d010200010100000000000506000000000014000001000001010000000000050b000000010100000000000512000000010100000000000512000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdfs","2018-09-15T07:34:18Z","multi_sz","DependOnGroup","SCSI CDROM Class"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdfs","2018-09-15T07:34:18Z","multi_sz","DependOnGroup",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdfs","2018-09-15T07:34:18Z","sz","Description","ISO9660/Joliet File System Reader for CD/DVDs. (Core) (All pieces)"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdfs","2018-09-15T07:34:18Z","sz","DisplayName","CD/DVD File System Reader"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdfs","2018-09-15T07:34:18Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdfs","2018-09-15T07:34:18Z","sz","Group","Boot File System"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdfs","2018-09-15T07:34:18Z","expand_sz","ImagePath","system32\DRIVERS\cdfs.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdfs","2018-09-15T07:34:18Z","dword","Start","0x4"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdfs","2018-09-15T07:34:18Z","dword","Type","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","dword","DelayedAutoStart","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","multi_sz","DependOnService","ncbservice"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","multi_sz","DependOnService","RpcSS"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","multi_sz","DependOnService","Tcpip"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","multi_sz","DependOnService",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","sz","Description","@%SystemRoot%\system32\cdpsvc.dll,-101"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","sz","DisplayName","@%SystemRoot%\system32\cdpsvc.dll,-100"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","binary","FailureActions","805101000000000000000000030000001400000001000000b80b000001000000b80b00000000000000000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","expand_sz","ImagePath","%SystemRoot%\system32\svchost.exe -k LocalService -p"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","sz","ObjectName","NT AUTHORITY\LocalService"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","multi_sz","RequiredPrivileges","SeImpersonatePrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","multi_sz","RequiredPrivileges",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","dword","ServiceSidType","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","dword","Start","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc","2018-09-15T07:35:10Z","dword","Type","0x20"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc\Parameters","2018-09-15T07:34:18Z","expand_sz","ServiceDll","%SystemRoot%\System32\CDPSvc.dll"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc\Parameters","2018-09-15T07:34:18Z","dword","ServiceDllUnloadOnStop","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc\Security","2018-09-15T07:34:18Z","binary","Security","01001480a0000000ac000000140000003000000002001c000100000002801400ff010f00010100000000000100000000020070000500000000001400fd01020001010000000000051200000000001800ff010f0001020000000000052000000020020000000014008d010200010100000000000504000000000014008d010200010100000000000506000000000014000001000001010000000000050b000000010100000000000512000000010100000000000512000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc\TriggerInfo\0","2018-09-15T07:35:10Z","dword","Action","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc\TriggerInfo\0","2018-09-15T07:35:10Z","binary","GUID","1eff86a0dcd6f745b3e46cd5c9fdd6d7"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPSvc\TriggerInfo\0","2018-09-15T07:35:10Z","dword","Type","0x1e"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","sz","Description","@%SystemRoot%\system32\cdpusersvc.dll,-101"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","sz","DisplayName","@%SystemRoot%\system32\cdpusersvc.dll,-100"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","binary","FailureActions","805101000000000000000000030000001400000001000000b80b000001000000b80b00000000000000000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","expand_sz","ImagePath","%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","sz","ObjectName","LocalSystem"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","multi_sz","RequiredPrivileges","SeImpersonatePrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","multi_sz","RequiredPrivileges",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","dword","ServiceSidType","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","dword","Start","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","dword","Type","0x60"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc","2018-09-15T07:34:18Z","dword","UserServiceFlags","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc\Parameters","2018-09-15T07:34:18Z","expand_sz","ServiceDll","%SystemRoot%\System32\CDPUserSvc.dll"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc\Parameters","2018-09-15T07:34:18Z","dword","ServiceDllUnloadOnStop","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc\Security","2018-09-15T07:34:18Z","binary","Security","01001480a0000000ac000000140000003000000002001c000100000002801400ff010f00010100000000000100000000020070000500000000001400fd01020001010000000000051200000000001800ff010f0001020000000000052000000020020000000014008d010200010100000000000504000000000014008d010200010100000000000506000000000014000001000001010000000000050b000000010100000000000512000000010100000000000512000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc_2245187","2023-10-06T17:37:19Z","dword","Type","0xe0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc_2245187","2023-10-06T17:37:19Z","dword","Start","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc_2245187","2023-10-06T17:37:19Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc_2245187","2023-10-06T17:37:19Z","expand_sz","ImagePath","C:\Windows\system32\svchost.exe -k UnistackSvcGroup"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc_2245187","2023-10-06T17:37:19Z","sz","DisplayName","Connected Devices Platform User Service_2245187"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc_2245187","2023-10-06T17:37:19Z","binary","FailureActions","805101000000000000000000030000001400000001000000b80b000001000000b80b00000000000000000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc_2245187","2023-10-06T17:37:19Z","sz","Description","@%SystemRoot%\system32\cdpusersvc.dll,-101"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CDPUserSvc_2245187\Security","2023-10-06T17:37:19Z","binary","Security","01001480a0000000ac000000140000003000000002001c000100000002801400ff010f00010100000000000100000000020070000500000000001400fd01020001010000000000051200000000001800ff010f0001020000000000052000000020020000000014008d010200010100000000000504000000000014008d010200010100000000000506000000000014000001000001010000000000050b000000010100000000000512000000010100000000000512000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\cdrom.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","dword","Start","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","sz","Group","SCSI CDROM Class"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","dword","Tag","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","sz","DisplayName","@cdrom.inf,%cdrom_ServiceDesc%;CD-ROM Driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","multi_sz","Owners","cdrom.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","dword","AutoRun","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","multi_sz","AutoRunAlwaysDisable","NEC     MBR-7   "
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","multi_sz","AutoRunAlwaysDisable","NEC     MBR-7.4 "
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","multi_sz","AutoRunAlwaysDisable","PIONEER CHANGR DRM-1804X"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","multi_sz","AutoRunAlwaysDisable","PIONEER CD-ROM DRM-6324X"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","multi_sz","AutoRunAlwaysDisable","PIONEER CD-ROM DRM-624X "
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","multi_sz","AutoRunAlwaysDisable","TORiSAN CD-ROM CDR_C36"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom","2023-09-20T10:23:42Z","multi_sz","AutoRunAlwaysDisable",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom\Parameters","2020-11-06T12:24:24Z","sz","WppRecorder_TraceGuid","{a4196372-c3c4-42d5-87bf-7edb2e9bcc27}"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom\Parameters","2020-11-06T12:24:24Z","dword","DefaultDvdRegion","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom\Parameters\Wdf","2020-11-06T12:22:47Z","dword","WdfMajorVersion","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom\Parameters\Wdf","2020-11-06T12:22:47Z","dword","WdfMinorVersion","0xf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom\Parameters\Wdf","2020-11-06T12:22:47Z","qword","TimeOfLastTelemetryLog","132491389678160344"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom\Enum","2023-09-20T10:23:42Z","sz","0","SCSI\CdRom&Ven_NECVMWar&Prod_VMware_SATA_CD01\5&2edf08dd&0&010000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom\Enum","2023-09-20T10:23:42Z","dword","Count","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cdrom\Enum","2023-09-20T10:23:42Z","dword","NextInstance","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","multi_sz","DependOnService","RpcSs"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","multi_sz","DependOnService",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","sz","Description","@%SystemRoot%\System32\certprop.dll,-12"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","sz","DisplayName","@%SystemRoot%\System32\certprop.dll,-11"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","binary","FailureActions","840300000000000000000000030000001400000001000000c0d4010001000000e09304000000000000000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","expand_sz","ImagePath","%SystemRoot%\system32\svchost.exe -k netsvcs"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","sz","ObjectName","LocalSystem"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","multi_sz","RequiredPrivileges","SeCreateGlobalPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","multi_sz","RequiredPrivileges","SeTcbPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","multi_sz","RequiredPrivileges","SeChangeNotifyPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","multi_sz","RequiredPrivileges","SeImpersonatePrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","multi_sz","RequiredPrivileges","SeTakeOwnershipPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","multi_sz","RequiredPrivileges","SeSecurityPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","multi_sz","RequiredPrivileges",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","dword","ServiceSidType","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc","2018-09-15T07:35:10Z","dword","Type","0x20"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc\Parameters","2018-09-15T07:34:18Z","expand_sz","ServiceDll","%SystemRoot%\System32\certprop.dll"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc\Parameters","2018-09-15T07:34:18Z","dword","ServiceDllUnloadOnStop","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc\Parameters","2018-09-15T07:34:18Z","sz","ServiceMain","CertPropServiceMain"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc\Security","2018-09-15T07:34:18Z","binary","Security","01001480b8000000c80000001400000034000000020020000100000002c0180000000c0001020000000000052000000020020000020084000500000000021400ff010f0001010000000000051200000000001800ff01020001020000000000052000000020020000000014008d010200010100000000000504000000000014008d01020001010000000000050600000000002800300000000106000000000005500000006634961ab9aaf15c193012f895ce4874a0fd4e300102000000000005200000002002000001020000000000052000000020020000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc\TriggerInfo\0","2018-09-15T07:35:10Z","dword","Action","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc\TriggerInfo\0","2018-09-15T07:35:10Z","binary","GUID","3052dd508abad111bf5d0000f805f530"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc\TriggerInfo\0","2018-09-15T07:35:10Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc\TriggerInfo\1","2018-09-15T07:35:10Z","dword","Action","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc\TriggerInfo\1","2018-09-15T07:35:10Z","binary","GUID","61811d126d86244aba589058940c0d47"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\CertPropSvc\TriggerInfo\1","2018-09-15T07:35:10Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi","2020-11-06T12:22:47Z","expand_sz","ImagePath","System32\drivers\cht4sx64.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi","2020-11-06T12:22:47Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi","2020-11-06T12:22:47Z","dword","Start","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi","2020-11-06T12:22:47Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi","2020-11-06T12:22:47Z","sz","Group","SCSI Miniport"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi","2020-11-06T12:22:47Z","dword","Tag","0x1b"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi","2020-11-06T12:22:47Z","multi_sz","Owners","cht4sx64.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi","2020-11-06T12:22:47Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi\Parameters","2018-09-15T07:33:22Z","dword","BusType","0x9"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi\Parameters","2018-09-15T07:33:22Z","dword","IoTimeoutValue","0x1e"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4iscsi\StartOverride","2020-11-06T12:22:47Z","dword","0","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\cht4vbd","2018-09-15T07:33:22Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\cht4vx64.sys"
